# bjd	phase	raw_flux	raw_err	corr_flux	corr_err	dtr_flux	dtr_err
55592.29034673	0.38107412	0.999719	0.000042	1.020768	0.000043	0.999258	0.000042
55592.31078013	0.38831520	0.999710	0.000042	1.020750	0.000043	0.999245	0.000042
55592.33121363	0.39555630	0.999818	0.000042	1.020853	0.000043	0.999350	0.000042
55592.35164693	0.40279734	0.999830	0.000042	1.020862	0.000043	0.999358	0.000042
55592.37208034	0.41003842	0.999852	0.000042	1.020882	0.000043	0.999377	0.000042
55592.39251384	0.41727953	0.999895	0.000042	1.020926	0.000043	0.999416	0.000042
55592.41294714	0.42452056	0.999964	0.000042	1.020995	0.000043	0.999482	0.000042
55592.43338054	0.43176164	0.999946	0.000042	1.020973	0.000043	0.999460	0.000042
55592.45381405	0.43900275	0.999991	0.000042	1.021016	0.000043	0.999502	0.000042
55592.47424735	0.44624378	1.000052	0.000042	1.021079	0.000043	0.999559	0.000042
55592.49468086	0.45348490	1.000087	0.000042	1.021116	0.000043	0.999590	0.000042
55592.51511426	0.46072597	1.000219	0.000042	1.021257	0.000043	0.999719	0.000042
55592.53554757	0.46796701	1.000260	0.000042	1.021303	0.000043	0.999756	0.000042
55592.55598107	0.47520812	1.000366	0.000042	1.021411	0.000043	0.999859	0.000042
55592.57641448	0.48244919	1.000365	0.000042	1.021403	0.000043	0.999854	0.000042
55592.59684788	0.48969027	1.000502	0.000042	1.021535	0.000043	0.999987	0.000042
55592.61728129	0.49693134	1.000498	0.000042	1.021523	0.000043	0.999980	0.000042
55592.63771470	-0.49582758	1.000633	0.000042	1.021657	0.000043	1.000111	0.000042
55592.65814820	-0.48858647	1.000588	0.000042	1.021613	0.000043	1.000063	0.000042
55592.67858151	-0.48134543	1.000524	0.000042	1.021552	0.000043	0.999995	0.000042
55592.69901492	-0.47410436	1.000608	0.000042	1.021644	0.000043	1.000075	0.000042
55592.71944843	-0.46686324	1.000542	0.000042	1.021577	0.000043	1.000006	0.000042
55592.73988184	-0.45962217	1.000547	0.000042	1.021579	0.000043	1.000007	0.000042
55592.76031514	-0.45238113	1.000617	0.000042	1.021643	0.000043	1.000073	0.000042
55592.78074865	-0.44514002	1.000631	0.000042	1.021648	0.000043	1.000084	0.000042
55592.80118206	-0.43789894	1.000691	0.000042	1.021703	0.000043	1.000140	0.000042
55592.82161537	-0.43065790	1.000635	0.000042	1.021645	0.000043	1.000080	0.000042
55592.84204888	-0.42341679	1.000683	0.000042	1.021698	0.000043	1.000125	0.000042
55592.86248230	-0.41617571	1.000695	0.000042	1.021716	0.000043	1.000133	0.000042
55592.88291581	-0.40893460	1.000785	0.000042	1.021812	0.000043	1.000219	0.000042
55592.90334912	-0.40169356	1.000836	0.000042	1.021862	0.000043	1.000266	0.000042
55592.92378253	-0.39445248	1.000860	0.000042	1.021879	0.000043	1.000287	0.000042
55592.94421594	-0.38721141	1.000880	0.000042	1.021887	0.000043	1.000303	0.000042
55592.96464936	-0.37997033	1.000942	0.000042	1.021939	0.000043	1.000361	0.000042
55592.98508267	-0.37272929	1.001014	0.000042	1.022005	0.000043	1.000429	0.000042
55593.00551618	-0.36548817	1.001024	0.000042	1.022015	0.000043	1.000436	0.000042
55593.02594960	-0.35824709	1.000959	0.000042	1.021953	0.000043	1.000367	0.000042
55593.04638311	-0.35100598	1.000915	0.000042	1.021915	0.000043	1.000319	0.000042
55593.06681643	-0.34376494	1.000951	0.000042	1.021958	0.000043	1.000351	0.000042
55593.08724984	-0.33652386	1.000888	0.000042	1.021892	0.000043	1.000285	0.000042
55593.10768336	-0.32928275	1.000809	0.000042	1.021802	0.000043	1.000202	0.000042
55593.12811667	-0.32204171	1.000733	0.000042	1.021713	0.000043	1.000122	0.000042
55593.14855009	-0.31480063	1.000660	0.000042	1.021624	0.000043	1.000045	0.000042
55593.16898360	-0.30755951	1.000631	0.000042	1.021584	0.000043	1.000013	0.000042
55593.18941692	-0.30031847	1.000510	0.000042	1.021456	0.000043	0.999888	0.000042
55593.20985034	-0.29307739	1.000391	0.000042	1.021335	0.000043	0.999765	0.000042
55593.23028386	-0.28583628	1.000226	0.000042	1.021170	0.000043	0.999596	0.000042
55593.25071727	-0.27859520	1.000170	0.000042	1.021117	0.000043	0.999537	0.000042
55593.27115069	-0.27135412	1.000115	0.000042	1.021064	0.000043	0.999478	0.000042
55593.29158411	-0.26411304	0.999978	0.000042	1.020923	0.000043	0.999337	0.000042
55593.31201753	-0.25687196	0.999863	0.000042	1.020803	0.000043	0.999218	0.000042
55593.33245095	-0.24963088	0.999753	0.000042	1.020687	0.000043	0.999104	0.000042
55593.35288437	-0.24238980	0.999727	0.000042	1.020655	0.000043	0.999075	0.000042
55593.37331779	-0.23514872	0.999500	0.000042	1.020416	0.000043	0.998844	0.000042
55593.39375131	-0.22790761	0.999344	0.000042	1.020250	0.000043	0.998684	0.000042
55593.41418463	-0.22066656	0.999239	0.000042	1.020135	0.000043	0.998575	0.000042
55593.43461815	-0.21342545	0.999030	0.000042	1.019914	0.000043	0.998362	0.000042
55593.45505157	-0.20618437	0.998889	0.000042	1.019768	0.000043	0.998218	0.000042
55593.47548490	-0.19894332	0.998663	0.000042	1.019534	0.000043	0.997988	0.000042
55593.49591842	-0.19170220	0.998470	0.000042	1.019338	0.000043	0.997791	0.000042
55593.51635184	-0.18446112	0.998347	0.000042	1.019213	0.000043	0.997664	0.000042
55593.53678516	-0.17722008	0.998168	0.000042	1.019032	0.000043	0.997481	0.000042
55593.55721869	-0.16997896	0.997963	0.000042	1.018824	0.000043	0.997273	0.000042
55593.57765211	-0.16273788	0.997769	0.000042	1.018630	0.000043	0.997075	0.000042
55593.59808544	-0.15549683	0.997689	0.000042	1.018554	0.000043	0.996991	0.000042
55593.61851896	-0.14825572	0.997646	0.000042	1.018515	0.000043	0.996944	0.000042
55593.63895229	-0.14101467	0.997595	0.000042	1.018463	0.000043	0.996889	0.000042
55593.65938581	-0.13377355	0.997613	0.000042	1.018474	0.000043	0.996903	0.000042
55593.67981924	-0.12653247	0.997737	0.000042	1.018588	0.000043	0.997023	0.000042
55593.70025256	-0.11929143	0.997814	0.000042	1.018650	0.000043	0.997096	0.000042
55593.74111952	-0.10480923	0.998276	0.000042	1.019107	0.000043	0.997549	0.000042
55593.76155284	-0.09756818	0.998562	0.000042	1.019405	0.000043	0.997831	0.000042
55593.78198637	-0.09032706	0.998873	0.000042	1.019733	0.000043	0.998138	0.000042
55593.80241980	-0.08308598	0.999278	0.000042	1.020160	0.000043	0.998538	0.000042
55593.82285333	-0.07584486	0.999700	0.000042	1.020598	0.000043	0.998956	0.000042
55593.84328666	-0.06860381	1.000168	0.000042	1.021077	0.000043	0.999420	0.000042
55593.86372009	-0.06136273	1.000602	0.000042	1.021515	0.000043	0.999849	0.000042
55593.88415362	-0.05412161	1.000951	0.000042	1.021865	0.000043	1.000194	0.000042
55593.90458695	-0.04688056	1.001492	0.000042	1.022415	0.000043	1.000730	0.000042
55593.92502038	-0.03963948	1.001856	0.000042	1.022789	0.000043	1.001090	0.000042
55593.94545391	-0.03239836	1.002232	0.000042	1.023183	0.000043	1.001462	0.000042
55593.96588734	-0.02515728	1.002566	0.000042	1.023534	0.000043	1.001791	0.000042
55593.98632067	-0.01791623	1.002841	0.000042	1.023823	0.000043	1.002062	0.000042
55594.00675420	-0.01067511	1.003042	0.000042	1.024028	0.000043	1.002258	0.000042
55594.02718763	-0.00343403	1.003158	0.000042	1.024139	0.000043	1.002370	0.000042
55594.04762117	0.00380709	1.003151	0.000042	1.024118	0.000043	1.002359	0.000042
55596.76525523	-0.03313313	1.000727	0.000042	1.020829	0.000042	0.999788	0.000042
55596.78568871	-0.02589203	1.001131	0.000042	1.021228	0.000043	1.000189	0.000042
55596.80612220	-0.01865092	1.001447	0.000042	1.021548	0.000043	1.000502	0.000042
55596.82655568	-0.01140982	1.001649	0.000042	1.021765	0.000043	1.000702	0.000042
55596.84698916	-0.00416872	1.001878	0.000042	1.022020	0.000043	1.000928	0.000042
55596.86742275	0.00307242	1.001979	0.000042	1.022147	0.000043	1.001026	0.000042
55596.88785613	0.01031349	1.001967	0.000042	1.022157	0.000043	1.001012	0.000042
55596.90828972	0.01755463	1.002001	0.000042	1.022211	0.000043	1.001043	0.000042
55596.92872320	0.02479573	1.001860	0.000042	1.022084	0.000043	1.000900	0.000042
55596.94915659	0.03203680	1.001781	0.000042	1.022019	0.000043	1.000819	0.000042
55596.96959018	0.03927794	1.001628	0.000042	1.021882	0.000043	1.000663	0.000042
55596.99002366	0.04651904	1.001437	0.000042	1.021706	0.000043	1.000470	0.000042
55597.01045705	0.05376011	1.001195	0.000042	1.021478	0.000043	1.000226	0.000042
55597.03089064	0.06100125	1.000972	0.000042	1.021265	0.000043	1.000001	0.000042
55597.05132412	0.06824235	1.000803	0.000042	1.021102	0.000043	0.999829	0.000042
55597.07175751	0.07548342	1.000507	0.000042	1.020802	0.000043	0.999531	0.000042
55597.09219110	0.08272456	1.000273	0.000042	1.020564	0.000043	0.999295	0.000042
55597.11262459	0.08996566	0.999981	0.000042	1.020266	0.000043	0.999001	0.000042
55597.13305818	0.09720680	0.999841	0.000042	1.020130	0.000043	0.998859	0.000042
55597.15349157	0.10444787	0.999581	0.000042	1.019874	0.000043	0.998597	0.000042
55597.17392506	0.11168897	0.999356	0.000042	1.019658	0.000043	0.998369	0.000042
55597.19435855	0.11893008	0.999261	0.000042	1.019575	0.000043	0.998272	0.000042
55597.21479204	0.12617118	0.998960	0.000042	1.019277	0.000043	0.997969	0.000042
55597.23522553	0.13341229	0.998917	0.000042	1.019240	0.000043	0.997924	0.000042
55597.25565902	0.14065339	0.998879	0.000042	1.019204	0.000043	0.997883	0.000042
55597.27609251	0.14789450	0.998743	0.000042	1.019063	0.000043	0.997745	0.000042
55597.29652610	0.15513564	0.998618	0.000042	1.018932	0.000043	0.997618	0.000042
55597.31695950	0.16237671	0.998577	0.000042	1.018890	0.000043	0.997574	0.000042
55597.33739299	0.16961781	0.998554	0.000042	1.018868	0.000043	0.997549	0.000042
55597.35782658	0.17685895	0.998628	0.000042	1.018950	0.000043	0.997621	0.000042
55597.37826008	0.18410006	0.998657	0.000042	1.018988	0.000043	0.997647	0.000042
55597.39869347	0.19134113	0.998741	0.000042	1.019086	0.000043	0.997729	0.000042
55597.41912706	0.19858227	0.998714	0.000042	1.019074	0.000043	0.997700	0.000042
55597.43956056	0.20582338	0.998790	0.000042	1.019169	0.000043	0.997773	0.000042
55597.45999395	0.21306445	0.998832	0.000042	1.019229	0.000043	0.997813	0.000042
55597.48042755	0.22030559	0.998800	0.000042	1.019208	0.000043	0.997778	0.000042
55597.50086105	0.22754670	0.998826	0.000042	1.019240	0.000043	0.997802	0.000042
55597.52129454	0.23478781	0.998907	0.000042	1.019319	0.000043	0.997881	0.000042
55597.54172804	0.24202891	0.998916	0.000042	1.019319	0.000043	0.997887	0.000042
55597.56216154	0.24927002	0.999016	0.000042	1.019410	0.000043	0.997985	0.000042
55597.58259513	0.25651116	0.999007	0.000042	1.019396	0.000043	0.997974	0.000042
55597.60302853	0.26375223	0.999074	0.000042	1.019468	0.000043	0.998038	0.000042
55597.62346203	0.27099334	0.999122	0.000042	1.019527	0.000043	0.998084	0.000042
55597.64389563	0.27823449	0.999220	0.000042	1.019640	0.000043	0.998179	0.000042
55597.66432903	0.28547556	0.999242	0.000042	1.019672	0.000043	0.998199	0.000042
55597.68476263	0.29271670	0.999380	0.000042	1.019817	0.000043	0.998335	0.000042
55597.70519613	0.29995781	0.999450	0.000042	1.019887	0.000043	0.998402	0.000042
55597.72562953	0.30719888	0.999565	0.000042	1.020001	0.000043	0.998515	0.000042
55597.74606313	0.31444003	0.999682	0.000042	1.020118	0.000043	0.998630	0.000042
55597.76649663	0.32168113	0.999707	0.000042	1.020143	0.000043	0.998652	0.000042
55597.78693003	0.32892221	0.999826	0.000042	1.020268	0.000043	0.998769	0.000042
55597.80736363	0.33616335	0.999808	0.000042	1.020252	0.000043	0.998749	0.000042
55597.82779713	0.34340446	0.999914	0.000042	1.020363	0.000043	0.998852	0.000042
55597.84823063	0.35064557	1.000005	0.000042	1.020457	0.000043	0.998941	0.000042
55597.86866414	0.35788668	1.000108	0.000042	1.020564	0.000043	0.999041	0.000042
55597.88909754	0.36512775	1.000122	0.000042	1.020582	0.000043	0.999053	0.000042
55597.90953114	0.37236889	1.000246	0.000042	1.020715	0.000043	0.999175	0.000042
55597.92996465	0.37961001	1.000205	0.000042	1.020680	0.000043	0.999132	0.000042
55597.95039815	0.38685111	1.000185	0.000042	1.020668	0.000043	0.999109	0.000042
55597.97083165	0.39409222	1.000264	0.000042	1.020757	0.000043	0.999186	0.000042
55597.99126516	0.40133333	1.000347	0.000042	1.020849	0.000043	0.999267	0.000042
55598.01169866	0.40857444	1.000293	0.000042	1.020796	0.000043	0.999211	0.000042
55598.03213227	0.41581559	1.000343	0.000042	1.020849	0.000043	0.999258	0.000042
55598.05256568	0.42305667	1.000456	0.000042	1.020963	0.000043	0.999369	0.000042
55598.07299928	0.43029781	1.000466	0.000042	1.020968	0.000043	0.999377	0.000042
55598.09343279	0.43753892	1.000494	0.000042	1.020993	0.000043	0.999402	0.000042
55598.11386620	0.44478000	1.000547	0.000042	1.021043	0.000043	0.999453	0.000042
55598.13429980	0.45202114	1.000621	0.000042	1.021117	0.000043	0.999525	0.000042
55598.15473331	0.45926225	1.000708	0.000042	1.021206	0.000043	0.999610	0.000042
55598.17516672	0.46650333	1.000757	0.000042	1.021258	0.000043	0.999656	0.000042
55598.19560033	0.47374448	1.000848	0.000042	1.021354	0.000043	0.999745	0.000042
55598.21603384	0.48098559	1.000936	0.000042	1.021447	0.000043	0.999831	0.000042
55598.23646725	0.48822666	1.001007	0.000042	1.021522	0.000043	0.999899	0.000042
55598.25690086	0.49546781	1.000959	0.000042	1.021476	0.000043	0.999849	0.000042
55598.27733437	-0.49729108	1.000953	0.000042	1.021472	0.000043	0.999841	0.000042
55598.29776798	-0.49004993	1.000988	0.000042	1.021511	0.000043	0.999874	0.000042
55598.31820139	-0.48280886	1.001103	0.000042	1.021633	0.000043	0.999987	0.000042
55598.33863490	-0.47556774	1.001080	0.000042	1.021611	0.000043	0.999961	0.000042
55598.35906851	-0.46832660	1.001174	0.000042	1.021710	0.000043	1.000053	0.000042
55598.37950192	-0.46108552	1.001065	0.000042	1.021599	0.000043	0.999942	0.000042
55598.39993544	-0.45384441	1.001004	0.000042	1.021537	0.000043	0.999879	0.000042
55598.42036905	-0.44660326	1.001142	0.000042	1.021679	0.000043	1.000015	0.000042
55598.44080246	-0.43936218	1.001034	0.000042	1.021567	0.000043	0.999905	0.000042
55598.46123608	-0.43212103	1.001087	0.000042	1.021618	0.000043	0.999956	0.000042
55598.48166949	-0.42487995	1.001103	0.000042	1.021629	0.000043	0.999969	0.000042
55598.50210300	-0.41763884	1.001112	0.000042	1.021630	0.000043	0.999976	0.000042
55598.52253662	-0.41039769	1.001156	0.000042	1.021665	0.000043	1.000018	0.000042
55598.54297003	-0.40315662	1.001255	0.000042	1.021758	0.000043	1.000115	0.000042
55598.56340355	-0.39591550	1.001274	0.000042	1.021770	0.000043	1.000132	0.000042
55598.58383716	-0.38867435	1.001327	0.000042	1.021820	0.000043	1.000182	0.000042
55598.60427068	-0.38143324	1.001421	0.000042	1.021914	0.000043	1.000274	0.000042
55598.62470410	-0.37419216	1.001399	0.000042	1.021891	0.000043	1.000250	0.000042
55598.64513771	-0.36695101	1.001329	0.000042	1.021821	0.000043	1.000178	0.000042
55598.66557123	-0.35970990	1.001430	0.000042	1.021928	0.000043	1.000277	0.000042
55598.68600475	-0.35246878	1.001388	0.000042	1.021888	0.000043	1.000233	0.000042
55598.70643827	-0.34522767	1.001312	0.000042	1.021814	0.000043	1.000155	0.000042
55598.72687179	-0.33798655	1.001268	0.000042	1.021774	0.000043	1.000109	0.000042
55598.74730540	-0.33074540	1.001258	0.000042	1.021770	0.000043	1.000097	0.000042
55598.76773882	-0.32350432	1.001164	0.000042	1.021677	0.000043	1.000001	0.000042
55598.78817234	-0.31626321	1.001128	0.000042	1.021643	0.000043	0.999963	0.000042
55598.80860596	-0.30902206	1.000970	0.000042	1.021480	0.000043	0.999803	0.000042
55598.82903938	-0.30178098	1.000825	0.000042	1.021328	0.000043	0.999656	0.000042
55598.84947300	-0.29453983	1.000797	0.000042	1.021292	0.000043	0.999626	0.000042
55598.86990652	-0.28729871	1.000659	0.000042	1.021141	0.000043	0.999486	0.000042
55598.89033995	-0.28005763	1.000471	0.000042	1.020939	0.000043	0.999296	0.000042
55598.91077357	-0.27281648	1.000545	0.000042	1.021008	0.000043	0.999368	0.000042
55598.95164051	-0.25833428	1.000326	0.000042	1.020775	0.000043	0.999145	0.000042
55598.97207414	-0.25109313	1.000292	0.000042	1.020739	0.000043	0.999109	0.000042
55598.99250766	-0.24385202	1.000104	0.000042	1.020547	0.000043	0.998919	0.000042
55599.01294118	-0.23661090	0.999921	0.000042	1.020360	0.000043	0.998735	0.000042
55599.03337471	-0.22936978	0.999826	0.000042	1.020263	0.000043	0.998638	0.000042
55599.05380823	-0.22212867	0.999608	0.000042	1.020039	0.000043	0.998418	0.000042
55599.07424186	-0.21488751	0.999463	0.000042	1.019888	0.000043	0.998271	0.000042
55599.09467528	-0.20764643	0.999385	0.000042	1.019806	0.000043	0.998191	0.000042
55599.11510881	-0.20040531	0.999140	0.000042	1.019550	0.000043	0.997944	0.000042
55599.13554233	-0.19316420	0.998997	0.000042	1.019401	0.000043	0.997799	0.000042
55599.15597586	-0.18592308	0.998677	0.000042	1.019068	0.000043	0.997478	0.000042
55599.17640939	-0.17868196	0.998550	0.000042	1.018936	0.000043	0.997349	0.000042
55599.19684291	-0.17144085	0.998380	0.000042	1.018758	0.000043	0.997177	0.000042
55599.21727644	-0.16419973	0.998190	0.000042	1.018559	0.000043	0.996985	0.000042
55599.23771007	-0.15695857	0.998172	0.000042	1.018536	0.000043	0.996966	0.000042
55599.25814360	-0.14971745	0.998024	0.000042	1.018377	0.000043	0.996816	0.000042
55599.27857702	-0.14247637	0.997954	0.000042	1.018298	0.000043	0.996744	0.000042
55599.29901065	-0.13523522	0.997960	0.000042	1.018299	0.000043	0.996748	0.000042
55599.31944418	-0.12799410	0.998055	0.000042	1.018396	0.000043	0.996841	0.000042
55599.33987761	-0.12075302	0.998144	0.000042	1.018491	0.000043	0.996928	0.000042
55599.36031124	-0.11351186	0.998332	0.000042	1.018691	0.000043	0.997113	0.000042
55599.38074477	-0.10627075	0.998581	0.000042	1.018957	0.000043	0.997360	0.000042
55599.40117840	-0.09902959	0.998808	0.000042	1.019198	0.000043	0.997585	0.000042
55599.42161183	-0.09178851	0.999212	0.000042	1.019619	0.000043	0.997987	0.000042
55599.44204537	-0.08454739	0.999609	0.000042	1.020027	0.000043	0.998381	0.000042
55599.46247900	-0.07730623	0.999989	0.000042	1.020412	0.000043	0.998759	0.000042
55599.48291243	-0.07006515	1.000552	0.000042	1.020984	0.000043	0.999319	0.000042
55599.50334596	-0.06282403	1.000865	0.000042	1.021299	0.000043	0.999630	0.000042
55599.52377960	-0.05558287	1.001404	0.000042	1.021849	0.000043	1.000166	0.000042
55599.54421303	-0.04834179	1.001906	0.000042	1.022365	0.000043	1.000666	0.000042
55599.56464656	-0.04110067	1.002435	0.000042	1.022914	0.000043	1.001192	0.000042
55599.58508020	-0.03385951	1.002669	0.000042	1.023158	0.000043	1.001424	0.000042
55599.60551363	-0.02661843	1.002983	0.000042	1.023484	0.000043	1.001735	0.000042
55599.62594727	-0.01937727	1.003247	0.000042	1.023755	0.000043	1.001997	0.000042
55599.64638080	-0.01213615	1.003471	0.000042	1.023981	0.000043	1.002219	0.000042
55599.66681424	-0.00489507	1.003626	0.000042	1.024134	0.000043	1.002372	0.000042
55599.68724787	0.00234609	1.003717	0.000042	1.024220	0.000043	1.002461	0.000042
55599.70768141	0.00958721	1.003698	0.000042	1.024197	0.000043	1.002440	0.000042
55599.72811495	0.01682833	1.003564	0.000042	1.024060	0.000043	1.002304	0.000042
55599.74854848	0.02406945	1.003543	0.000042	1.024042	0.000043	1.002281	0.000042
55599.76898202	0.03131057	1.003323	0.000042	1.023820	0.000043	1.002060	0.000042
55599.78941556	0.03855170	1.003248	0.000042	1.023746	0.000043	1.001983	0.000042
55599.80984910	0.04579282	1.002931	0.000042	1.023420	0.000043	1.001664	0.000042
55599.83028264	0.05303394	1.002708	0.000042	1.023190	0.000043	1.001440	0.000042
55599.85071618	0.06027506	1.002461	0.000042	1.022934	0.000043	1.001191	0.000042
55599.87114972	0.06751619	1.002145	0.000042	1.022609	0.000043	1.000874	0.000042
55599.89158325	0.07475730	1.001966	0.000042	1.022425	0.000043	1.000693	0.000042
